"","popid","x","y","habitat.suit"
"127",127,-85.974057205,48.09115918,0
"128",128,-89.538057205,48.04165918,0.239274993538857
"129",129,-89.488557205,48.04165918,0.318457007408142
"130",130,-85.924557205,48.04165918,0
"131",131,-85.875057205,48.04165918,0
"132",132,-89.686557205,47.99215918,0.628172993659973
"133",133,-89.637057205,47.99215918,0.628172993659973
"134",134,-89.587557205,47.99215918,0.628172993659973
"135",135,-85.875057205,47.99215918,0.546020984649658
"136",136,-85.825557205,47.99215918,0.546020984649658
"137",137,-85.776057205,47.99215918,0.546020984649658
"138",138,-85.132557205,47.99215918,0.518065989017487
"139",139,-85.083057205,47.99215918,0.518065989017487
"140",140,-85.033557205,47.99215918,0.518065989017487
"141",141,-84.984057205,47.99215918,0.276322990655899
"142",142,-84.885057205,47.99215918,0.276322990655899
"143",143,-89.785557205,47.94265918,0.628172993659973
"144",144,-89.736057205,47.94265918,0.628172993659973
"145",145,-89.686557205,47.94265918,0.628172993659973
"146",146,-85.776057205,47.94265918,0.546020984649658
"147",147,-85.726557205,47.94265918,0.546020984649658
"148",148,-85.677057205,47.94265918,0.546020984649658
"149",149,-85.627557205,47.94265918,0.546020984649658
"150",150,-85.578057205,47.94265918,0.546020984649658
"151",151,-85.528557205,47.94265918,0.546020984649658
"152",152,-85.479057205,47.94265918,0.518065989017487
"153",153,-85.380057205,47.94265918,0.518065989017487
"154",154,-84.835557205,47.94265918,0.276322990655899
"155",155,-84.786057205,47.94265918,0.276322990655899
"156",156,-89.934057205,47.89315918,0.628172993659973
"157",157,-89.884557205,47.89315918,0.628172993659973
"158",158,-89.835057205,47.89315918,0.628172993659973
"159",159,-89.785557205,47.89315918,0.628172993659973
"160",160,-90.132057205,47.84365918,0.628410995006561
"161",161,-90.082557205,47.84365918,0.628410995006561
"162",162,-90.033057205,47.84365918,0.628410995006561
"163",163,-89.983557205,47.84365918,0.628172993659973
"164",164,-89.934057205,47.84365918,0.628172993659973
"165",165,-84.885057205,47.84365918,0.276322990655899
"166",166,-90.330057205,47.79415918,0.628410995006561
"167",167,-90.280557205,47.79415918,0.628410995006561
"168",168,-90.231057205,47.79415918,0.628410995006561
"169",169,-90.181557205,47.79415918,0.628410995006561
"170",170,-90.132057205,47.79415918,0.628410995006561
"171",171,-84.885057205,47.79415918,0.276322990655899
"172",172,-90.528057205,47.74465918,0.584302008152008
"173",173,-90.478557205,47.74465918,0.628410995006561
"174",174,-90.429057205,47.74465918,0.628410995006561
"175",175,-90.379557205,47.74465918,0.628410995006561
"176",176,-90.330057205,47.74465918,0.628410995006561
"177",177,-84.885057205,47.74465918,0.276322990655899
"178",178,-90.676557205,47.69515918,0.584302008152008
"179",179,-90.627057205,47.69515918,0.584302008152008
"180",180,-90.577557205,47.69515918,0.584302008152008
"181",181,-84.984057205,47.69515918,0.276322990655899
"182",182,-84.934557205,47.69515918,0.276322990655899
"183",183,-90.775557205,47.64565918,0.584302008152008
"184",184,-90.726057205,47.64565918,0.584302008152008
"185",185,-90.676557205,47.64565918,0.584302008152008
"186",186,-84.984057205,47.64565918,0.276322990655899
"187",187,-90.874557205,47.59615918,0.584302008152008
"188",188,-90.825057205,47.59615918,0.584302008152008
"189",189,-90.775557205,47.59615918,0.584302008152008
"190",190,-84.984057205,47.59615918,0.276322990655899
"191",191,-90.973557205,47.54665918,0.584302008152008
"192",192,-90.924057205,47.54665918,0.584302008152008
"193",193,-90.874557205,47.54665918,0.584302008152008
"194",194,-84.934557205,47.54665918,0.276322990655899
"195",195,-84.885057205,47.54665918,0.276322990655899
"196",196,-91.072557205,47.49715918,0.569748997688293
"197",197,-91.023057205,47.49715918,0.569748997688293
"198",198,-90.973557205,47.49715918,0.584302008152008
"199",199,-84.885057205,47.49715918,0.276322990655899
"200",200,-84.835557205,47.49715918,0.276322990655899
"201",201,-84.786057205,47.49715918,0.276322990655899
"202",202,-91.122057205,47.44765918,0.630661010742188
"203",203,-91.072557205,47.44765918,0.630661010742188
"204",204,-88.152057205,47.44765918,0.626101970672607
"205",205,-88.102557205,47.44765918,0.626101970672607
"206",206,-88.053057205,47.44765918,0.626101970672607
"207",207,-88.003557205,47.44765918,0.626101970672607
"208",208,-87.954057205,47.44765918,0.580815970897675
"209",209,-87.904557205,47.44765918,0.580815970897675
"210",210,-87.855057205,47.44765918,0.580815970897675
"211",211,-87.805557205,47.44765918,0.580815970897675
"212",212,-87.756057205,47.44765918,0.580815970897675
"213",213,-84.934557205,47.44765918,0.628440976142883
"214",214,-84.736557205,47.44765918,0.628440976142883
"215",215,-84.687057205,47.44765918,0.628440976142883
"216",216,-91.171557205,47.39815918,0.630661010742188
"217",217,-91.122057205,47.39815918,0.630661010742188
"218",218,-88.300557205,47.39815918,0.626101970672607
"219",219,-88.251057205,47.39815918,0.626101970672607
"220",220,-88.003557205,47.39815918,0.626101970672607
"221",221,-87.954057205,47.39815918,0.580815970897675
"222",222,-87.904557205,47.39815918,0.580815970897675
"223",223,-87.855057205,47.39815918,0.580815970897675
"224",224,-87.805557205,47.39815918,0.580815970897675
"225",225,-84.687057205,47.39815918,0.628440976142883
"226",226,-84.637557205,47.39815918,0.628440976142883
"227",227,-91.221057205,47.34865918,0.630661010742188
"228",228,-88.399557205,47.34865918,0.626101970672607
"229",229,-88.003557205,47.34865918,0.626101970672607
"230",230,-87.954057205,47.34865918,0.580815970897675
"231",231,-84.637557205,47.34865918,0.628440976142883
"232",232,-84.588057205,47.34865918,0.628440976142883
"233",233,-91.270557205,47.29915918,0.630661010742188
"234",234,-88.449057205,47.29915918,0.626101970672607
"235",235,-88.102557205,47.29915918,0.626101970672607
"236",236,-88.053057205,47.29915918,0.626101970672607
"237",237,-84.588057205,47.29915918,0.628440976142883
"238",238,-91.369557205,47.24965918,0.630661010742188
"239",239,-91.320057205,47.24965918,0.630661010742188
"240",240,-88.548057205,47.24965918,0.626788020133972
"241",241,-88.498557205,47.24965918,0.626101970672607
"242",242,-88.152057205,47.24965918,0.626101970672607
"243",243,-84.588057205,47.24965918,0.628440976142883
"244",244,-91.419057205,47.20015918,0.630661010742188
"245",245,-91.369557205,47.20015918,0.630661010742188
"246",246,-88.696557205,47.20015918,0.626788020133972
"247",247,-88.647057205,47.20015918,0.626788020133972
"248",248,-88.597557205,47.20015918,0.626788020133972
"249",249,-88.251057205,47.20015918,0.626101970672607
"250",250,-84.637557205,47.20015918,0.628440976142883
"251",251,-91.518057205,47.15065918,0.628946006298065
"252",252,-91.468557205,47.15065918,0.630661010742188
"253",253,-88.746057205,47.15065918,0.626788020133972
"254",254,-88.696557205,47.15065918,0.626788020133972
"255",255,-88.300557205,47.15065918,0.626101970672607
"256",256,-88.251057205,47.15065918,0.626101970672607
"257",257,-84.687057205,47.15065918,0.628440976142883
"258",258,-91.617057205,47.10115918,0.628946006298065
"259",259,-91.567557205,47.10115918,0.628946006298065
"260",260,-91.518057205,47.10115918,0.628946006298065
"261",261,-88.845057205,47.10115918,0.626788020133972
"262",262,-88.795557205,47.10115918,0.626788020133972
"263",263,-88.350057205,47.10115918,0.626101970672607
"264",264,-88.300557205,47.10115918,0.626101970672607
"265",265,-84.687057205,47.10115918,0.628440976142883
"266",266,-91.666557205,47.05165918,0.628946006298065
"267",267,-91.617057205,47.05165918,0.628946006298065
"268",268,-88.894557205,47.05165918,0.626788020133972
"269",269,-88.399557205,47.05165918,0.626101970672607
"270",270,-88.350057205,47.05165918,0.626101970672607
"271",271,-84.736557205,47.05165918,0.628440976142883
"272",272,-91.765557205,47.00215918,0.628946006298065
"273",273,-91.716057205,47.00215918,0.628946006298065
"274",274,-88.944057205,47.00215918,0.626788020133972
"275",275,-88.449057205,47.00215918,0.626101970672607
"276",276,-88.399557205,47.00215918,0.626101970672607
"277",277,-84.736557205,47.00215918,0.628440976142883
"278",278,-84.687057205,47.00215918,0.628440976142883
"279",279,-91.864557205,46.95265918,0.630252003669739
"280",280,-91.815057205,46.95265918,0.630252003669739
"281",281,-91.765557205,46.95265918,0.630252003669739
"282",282,-89.142057205,46.95265918,0.62917298078537
"283",283,-89.092557205,46.95265918,0.62917298078537
"284",284,-89.043057205,46.95265918,0.62917298078537
"285",285,-88.152057205,46.95265918,0.614561975002289
"286",286,-84.736557205,46.95265918,0.630757987499237
"287",287,-84.637557205,46.95265918,0.630757987499237
"288",288,-84.588057205,46.95265918,0.630757987499237
"289",289,-84.538557205,46.95265918,0.630757987499237
"290",290,-84.489057205,46.95265918,0.482387006282806
"291",291,-84.439557205,46.95265918,0.482387006282806
"292",292,-84.390057205,46.95265918,0.482387006282806
"293",293,-91.963557205,46.90315918,0.630252003669739
"294",294,-91.914057205,46.90315918,0.630252003669739
"295",295,-91.864557205,46.90315918,0.630252003669739
"296",296,-90.973557205,46.90315918,0.624580979347229
"297",297,-90.924057205,46.90315918,0.624580979347229
"298",298,-90.825057205,46.90315918,0.624580979347229
"299",299,-89.191557205,46.90315918,0.62917298078537
"300",300,-88.498557205,46.90315918,0.614561975002289
"301",301,-88.251057205,46.90315918,0.614561975002289
"302",302,-88.201557205,46.90315918,0.614561975002289
"303",303,-88.102557205,46.90315918,0.614561975002289
"304",304,-88.053057205,46.90315918,0.614561975002289
"305",305,-84.637557205,46.90315918,0.630757987499237
"306",306,-84.390057205,46.90315918,0.482387006282806
"307",307,-84.340557205,46.90315918,0.482387006282806
"308",308,-92.062557205,46.85365918,0.631497025489807
"309",309,-92.013057205,46.85365918,0.631497025489807
"310",310,-91.963557205,46.85365918,0.630252003669739
"311",311,-91.221057205,46.85365918,0.631471991539001
"312",312,-91.072557205,46.85365918,0.631471991539001
"313",313,-91.023057205,46.85365918,0.631471991539001
"314",314,-90.825057205,46.85365918,0.624580979347229
"315",315,-90.775557205,46.85365918,0.624580979347229
"316",316,-89.340057205,46.85365918,0.62917298078537
"317",317,-89.290557205,46.85365918,0.62917298078537
"318",318,-88.498557205,46.85365918,0.614561975002289
"319",319,-88.300557205,46.85365918,0.614561975002289
"320",320,-88.201557205,46.85365918,0.614561975002289
"321",321,-87.805557205,46.85365918,0.632313013076782
"322",322,-84.340557205,46.85365918,0.482387006282806
"323",323,-92.112057205,46.80415918,0.631497025489807
"324",324,-92.062557205,46.80415918,0.631497025489807
"325",325,-91.320057205,46.80415918,0.631471991539001
"326",326,-91.270557205,46.80415918,0.631471991539001
"327",327,-91.221057205,46.80415918,0.631471991539001
"328",328,-90.874557205,46.80415918,0.624580979347229
"329",329,-90.825057205,46.80415918,0.624580979347229
"330",330,-89.785557205,46.80415918,0.632246971130371
"331",331,-89.736057205,46.80415918,0.632246971130371
"332",332,-89.686557205,46.80415918,0.632246971130371
"333",333,-89.637057205,46.80415918,0.632246971130371
"334",334,-89.587557205,46.80415918,0.632246971130371
"335",335,-89.538057205,46.80415918,0.632246971130371
"336",336,-89.488557205,46.80415918,0.62917298078537
"337",337,-89.439057205,46.80415918,0.62917298078537
"338",338,-88.498557205,46.80415918,0.614561975002289
"339",339,-88.399557205,46.80415918,0.614561975002289
"340",340,-88.251057205,46.80415918,0.614561975002289
"341",341,-87.756057205,46.80415918,0.632313013076782
"342",342,-87.657057205,46.80415918,0.632313013076782
"343",343,-84.538557205,46.80415918,0.630757987499237
"344",344,-84.439557205,46.80415918,0.482387006282806
"345",345,-84.390057205,46.80415918,0.482387006282806
"346",346,-92.112057205,46.75465918,0.631497025489807
"347",347,-91.468557205,46.75465918,0.631471991539001
"348",348,-91.419057205,46.75465918,0.631471991539001
"349",349,-91.369557205,46.75465918,0.631471991539001
"350",350,-89.884557205,46.75465918,0.632246971130371
"351",351,-89.835057205,46.75465918,0.632246971130371
"352",352,-88.449057205,46.75465918,0.614561975002289
"353",353,-87.657057205,46.75465918,0.632313013076782
"354",354,-87.607557205,46.75465918,0.632313013076782
"355",355,-85.182057205,46.75465918,0.629166007041931
"356",356,-84.984057205,46.75465918,0.630757987499237
"357",357,-84.538557205,46.75465918,0.630757987499237
"358",358,-84.489057205,46.75465918,0.482387006282806
"359",359,-84.439557205,46.75465918,0.482387006282806
"360",360,-92.112057205,46.70515918,0.631497025489807
"361",361,-92.062557205,46.70515918,0.631497025489807
"362",362,-91.716057205,46.70515918,0.630252003669739
"363",363,-91.666557205,46.70515918,0.630252003669739
"364",364,-91.617057205,46.70515918,0.630252003669739
"365",365,-90.874557205,46.70515918,0.624580979347229
"366",366,-89.934057205,46.70515918,0.632246971130371
"367",367,-87.607557205,46.70515918,0.632313013076782
"368",368,-85.330557205,46.70515918,0.629166007041931
"369",369,-85.281057205,46.70515918,0.629166007041931
"370",370,-85.033557205,46.70515918,0.629166007041931
"371",371,-84.538557205,46.70515918,0.630757987499237
"372",372,-84.439557205,46.70515918,0.482387006282806
"373",373,-91.963557205,46.65565918,0.630252003669739
"374",374,-91.914057205,46.65565918,0.630252003669739
"375",375,-91.864557205,46.65565918,0.630252003669739
"376",376,-90.924057205,46.65565918,0.624580979347229
"377",377,-90.726057205,46.65565918,0.624580979347229
"378",378,-90.033057205,46.65565918,0.615561008453369
"379",379,-87.558057205,46.65565918,0.632313013076782
"380",380,-87.508557205,46.65565918,0.632313013076782
"381",381,-86.172057205,46.65565918,0.613147020339966
"382",382,-86.023557205,46.65565918,0.613147020339966
"383",383,-85.974057205,46.65565918,0.630662977695465
"384",384,-85.924557205,46.65565918,0.630662977695465
"385",385,-85.875057205,46.65565918,0.630662977695465
"386",386,-85.825557205,46.65565918,0.630662977695465
"387",387,-85.776057205,46.65565918,0.630662977695465
"388",388,-85.726557205,46.65565918,0.630662977695465
"389",389,-85.677057205,46.65565918,0.630662977695465
"390",390,-85.627557205,46.65565918,0.630662977695465
"391",391,-85.578057205,46.65565918,0.630662977695465
"392",392,-85.528557205,46.65565918,0.630662977695465
"393",393,-85.479057205,46.65565918,0.629166007041931
"394",394,-85.429557205,46.65565918,0.629166007041931
"395",395,-85.033557205,46.65565918,0.629166007041931
"396",396,-84.439557205,46.65565918,0.482387006282806
"397",397,-90.973557205,46.60615918,0.624580979347229
"398",398,-90.825057205,46.60615918,0.624580979347229
"399",399,-90.775557205,46.60615918,0.624580979347229
"400",400,-90.676557205,46.60615918,0.624580979347229
"401",401,-90.627057205,46.60615918,0.624580979347229
"402",402,-90.280557205,46.60615918,0.615561008453369
"403",403,-90.231057205,46.60615918,0.615561008453369
"404",404,-90.181557205,46.60615918,0.615561008453369
"405",405,-87.508557205,46.60615918,0.632313013076782
"406",406,-86.271057205,46.60615918,0.613147020339966
"407",407,-86.221557205,46.60615918,0.613147020339966
"408",408,-85.033557205,46.60615918,0.629166007041931
"409",409,-84.538557205,46.60615918,0.630757987499237
"410",410,-84.489057205,46.60615918,0.482387006282806
"411",411,-90.924057205,46.55665918,0.624580979347229
"412",412,-90.874557205,46.55665918,0.624580979347229
"413",413,-90.577557205,46.55665918,0.624580979347229
"414",414,-90.528057205,46.55665918,0.624580979347229
"415",415,-90.478557205,46.55665918,0.615561008453369
"416",416,-90.429057205,46.55665918,0.615561008453369
"417",417,-90.379557205,46.55665918,0.615561008453369
"418",418,-87.459057205,46.55665918,0.630510985851288
"419",419,-87.409557205,46.55665918,0.630510985851288
"420",420,-86.370057205,46.55665918,0.613147020339966
"421",421,-86.320557205,46.55665918,0.613147020339966
"422",422,-85.083057205,46.55665918,0.629166007041931
"423",423,-85.033557205,46.55665918,0.629166007041931
"424",424,-84.588057205,46.55665918,0.630757987499237
"425",425,-84.291057205,46.55665918,0.482387006282806
"426",426,-84.241557205,46.55665918,0.482387006282806
"427",427,-84.192057205,46.55665918,0.482387006282806
"428",428,-84.142557205,46.55665918,0.482387006282806
"429",429,-84.093057205,46.55665918,0.482387006282806
"430",430,-87.409557205,46.50715918,0.630510985851288
"431",431,-87.063057205,46.50715918,0.630510985851288
"432",432,-87.013557205,46.50715918,0.630510985851288
"433",433,-86.469057205,46.50715918,0.613147020339966
"434",434,-85.083057205,46.50715918,0.629166007041931
"435",435,-84.538557205,46.50715918,0.630757987499237
"436",436,-84.489057205,46.50715918,0.482387006282806
"437",437,-84.340557205,46.50715918,0.482387006282806
"438",438,-84.093057205,46.50715918,0.482387006282806
"439",439,-87.360057205,46.45765918,0.632429003715515
"440",440,-87.310557205,46.45765918,0.632429003715515
"441",441,-87.261057205,46.45765918,0.632429003715515
"442",442,-87.211557205,46.45765918,0.632429003715515
"443",443,-87.162057205,46.45765918,0.632429003715515
"444",444,-86.964057205,46.45765918,0.630959987640381
"445",445,-86.914557205,46.45765918,0.630959987640381
"446",446,-86.766057205,46.45765918,0.630959987640381
"447",447,-86.667057205,46.45765918,0.630959987640381
"448",448,-86.617557205,46.45765918,0.630959987640381
"449",449,-86.568057205,46.45765918,0.630959987640381
"450",450,-86.518557205,46.45765918,0.630959987640381
"451",451,-85.033557205,46.45765918,0.607420027256012
"452",452,-84.984057205,46.45765918,0.632402002811432
"453",453,-84.934557205,46.45765918,0.632402002811432
"454",454,-84.885057205,46.45765918,0.632402002811432
"455",455,-84.736557205,46.45765918,0.632402002811432
"456",456,-84.687057205,46.45765918,0.632402002811432
"457",457,-84.637557205,46.45765918,0.632402002811432
"458",458,-84.439557205,46.45765918,0.632245004177094
"459",459,-84.390057205,46.45765918,0.632245004177094
"460",460,-84.093057205,46.45765918,0.632245004177094
"461",461,-86.865057205,46.40815918,0.630959987640381
"462",462,-86.815557205,46.40815918,0.630959987640381
"463",463,-86.766057205,46.40815918,0.630959987640381
"464",464,-86.667057205,46.40815918,0.630959987640381
"465",465,-86.617557205,46.40815918,0.630959987640381
"466",466,-84.786057205,46.40815918,0.632402002811432
"467",467,-84.588057205,46.40815918,0.632402002811432
"468",468,-84.538557205,46.40815918,0.632402002811432
"469",469,-84.489057205,46.40815918,0.632245004177094
"470",470,-84.093057205,46.40815918,0.632245004177094
"471",471,-84.241557205,46.35865918,0.632245004177094
"472",472,-84.093057205,46.35865918,0.632245004177094
"473",473,-84.241557205,46.30915918,0.632245004177094
"474",474,-84.192057205,46.25965918,0.632245004177094
"475",475,-84.241557205,46.21015918,0.632245004177094
"476",476,-84.142557205,46.16065918,0.632245004177094
"477",477,-85.578057205,46.11115918,0.63085800409317
"478",478,-85.528557205,46.11115918,0.63085800409317
"479",479,-85.479057205,46.11115918,0.607420027256012
"480",480,-85.429557205,46.11115918,0.607420027256012
"481",481,-85.380057205,46.11115918,0.607420027256012
"482",482,-85.330557205,46.11115918,0.607420027256012
"483",483,-85.281057205,46.11115918,0.607420027256012
"484",484,-84.142557205,46.11115918,0.632245004177094
"485",485,-84.093057205,46.11115918,0.632245004177094
"486",486,-85.627557205,46.06165918,0.63085800409317
"487",487,-85.578057205,46.06165918,0.63085800409317
"488",488,-85.281057205,46.06165918,0.607420027256012
"489",489,-85.231557205,46.06165918,0.607420027256012
"490",490,-85.182057205,46.06165918,0.607420027256012
"491",491,-85.132557205,46.06165918,0.607420027256012
"492",492,-85.083057205,46.06165918,0.607420027256012
"493",493,-85.033557205,46.06165918,0.607420027256012
"494",494,-84.687057205,46.06165918,0.632402002811432
"495",495,-84.637557205,46.06165918,0.632402002811432
"496",496,-84.588057205,46.06165918,0.632402002811432
"497",497,-84.538557205,46.06165918,0.632402002811432
"498",498,-84.093057205,46.06165918,0.632245004177094
"499",499,-84.043557205,46.06165918,0.632245004177094
"500",500,-85.875057205,46.01215918,0.63085800409317
"501",501,-85.825557205,46.01215918,0.63085800409317
"502",502,-85.776057205,46.01215918,0.63085800409317
"503",503,-85.726557205,46.01215918,0.63085800409317
"504",504,-85.677057205,46.01215918,0.63085800409317
"505",505,-85.627557205,46.01215918,0.63085800409317
"506",506,-85.033557205,46.01215918,0.607420027256012
"507",507,-84.984057205,46.01215918,0.632402002811432
"508",508,-84.934557205,46.01215918,0.632402002811432
"509",509,-84.736557205,46.01215918,0.632402002811432
"510",510,-84.538557205,46.01215918,0.632402002811432
"511",511,-84.489057205,46.01215918,0.632245004177094
"512",512,-84.439557205,46.01215918,0.632245004177094
"513",513,-84.390057205,46.01215918,0.632245004177094
"514",514,-84.340557205,46.01215918,0.632245004177094
"515",515,-84.241557205,46.01215918,0.632245004177094
"516",516,-84.192057205,46.01215918,0.632245004177094
"517",517,-84.142557205,46.01215918,0.632245004177094
"518",518,-86.271057205,45.96265918,0.551819980144501
"519",519,-86.221557205,45.96265918,0.551819980144501
"520",520,-86.172057205,45.96265918,0.551819980144501
"521",521,-86.122557205,45.96265918,0.551819980144501
"522",522,-86.073057205,45.96265918,0.551819980144501
"523",523,-86.023557205,45.96265918,0.551819980144501
"524",524,-85.974057205,45.96265918,0.617609977722168
"525",525,-85.924557205,45.96265918,0.617609977722168
"526",526,-85.875057205,45.96265918,0.617609977722168
"527",527,-85.726557205,45.96265918,0.617609977722168
"528",528,-85.677057205,45.96265918,0.617609977722168
"529",529,-84.934557205,45.96265918,0.631573021411896
"530",530,-84.885057205,45.96265918,0.631573021411896
"531",531,-84.736557205,45.96265918,0.631573021411896
"532",532,-84.390057205,45.96265918,0.630249977111816
"533",533,-84.340557205,45.96265918,0.630249977111816
"534",534,-84.043557205,45.96265918,0.630249977111816
"535",535,-87.013557205,45.91315918,0.613348007202148
"536",536,-86.964057205,45.91315918,0.601043999195099
"537",537,-86.914557205,45.91315918,0.601043999195099
"538",538,-86.370057205,45.91315918,0.551819980144501
"539",539,-86.320557205,45.91315918,0.551819980144501
